Customer Id,Recency,Frequency,Monetary
1077,815,1,1079.8300171
1078,122,5,2284.68005181
1079,261,2,349.9199981
1080,851,2,1139.89001275
1081,178,6,3869.4700775
1082,417,4,3593.66006854
1083,273,5,2699.68006136
1084,687,1,189.95000457999998
1085,724,3,2004.6300125799999
1086,299,3,2419.8100434
1087,123,4,2609.64002228
1088,666,3,2149.84002318
1089,350,5,3949.5900879
1090,424,3,1387.8100205
1091,295,4,2927.80005652
1092,362,7,5004.2600936399995
1093,627,3,2089.74005124
1094,483,8,4261.54008677
1095,196,2,1529.8200073799999
1096,165,3,1559.8700409
1097,564,2,1309.7700272
1098,802,3,1324.79002377
1099,236,7,3453.71006782
1100,123,9,5889.39014056
1101,154,5,2317.73004156
1102,133,5,3649.41000736
1103,332,4,2013.67004959
1104,182,4,2009.73006446
1105,357,2,449.9500122
1106,189,8,5259.28008642
1107,240,9,6489.30010998
1108,613,4,1499.85000612
1109,545,5,3397.65009316
1110,279,3,2049.6100196400002
1111,303,6,2974.57006645
1112,265,3,1709.6600036
1113,317,5,1985.80004502
1114,531,3,1649.7500343
1115,197,5,3099.68006514
1116,141,7,4439.41007232
1117,121,5,3512.44004623
1118,261,7,2949.62004098
1119,499,5,2894.61001574
1120,177,4,2634.79002764
1121,170,2,1169.89002996
1122,139,3,1574.8700257199998
1123,140,4,2809.80005646
1124,144,7,4075.45009992
1125,204,5,2169.75006488
1126,317,6,4454.57008372
1127,185,4,3159.73006834
1128,218,6,3039.67003642
1129,498,3,1509.89003378
1130,293,1,1209.8000183
1131,224,5,3273.61009212
1132,148,6,2889.78007894
1133,151,5,2269.7400628
1134,707,6,3239.71007164
1135,160,3,2499.5300216
1136,135,8,6534.23014092
1137,126,4,1549.73003006
1138,570,3,779.8400116
1139,772,3,1779.8900452
1140,147,3,1149.9200363999998
1141,145,5,1809.80003742
1142,523,3,2399.76006318
1143,183,4,2728.6500701
1144,554,2,1687.85004048
1145,475,7,4144.54008864
1146,220,3,1649.8300401
1147,154,5,2999.710064
1148,123,7,6524.42005514
1149,146,11,5954.32013314
1150,142,4,2579.6300431
1151,415,4,3219.66007998
1152,292,5,3759.68007674
1153,528,3,2181.8200684
1154,179,6,4059.61007694
1155,336,3,1389.80001824
1156,435,2,737.93001938
1157,152,4,2839.82008758
1158,148,8,5327.40010068
1159,366,7,3567.65009318
1160,220,3,2329.79003914
1161,288,4,1909.89001844
1162,575,4,3779.46004886
1163,428,3,1889.74004368
1164,183,6,4231.58011819
1165,169,3,2458.7200546599997
1166,439,2,1344.6600342
1167,284,6,3649.54008862
1168,137,4,2719.82006464
1169,203,8,5613.2300911
1170,493,3,1659.9000092
1171,485,3,804.88000491
1172,150,8,4548.5601006199995
1173,376,2,459.97001267999997
1174,220,6,4016.53007509
1175,142,7,4609.57006836
1176,243,2,966.92001157
1178,179,5,3489.55005656
1179,244,4,1901.87005435
1180,202,6,4259.5901032599995
1181,209,3,1589.85004044
1182,506,6,2719.6700516
1183,724,2,2319.70003506
1184,244,4,1189.80002588
1185,293,6,3309.63008878
1186,234,2,1299.8900223
1188,473,3,1859.76002888
1189,177,5,3559.5700912
1190,148,6,2739.74006272
1191,480,5,2479.82006842
1192,537,2,659.95001986
1193,200,4,3909.39005658
1194,238,3,1149.91003038
1195,212,5,3949.57008752
1196,231,5,3744.31005277
1197,603,4,1753.80003362
1198,170,4,2539.7600327
1199,134,2,249.9799957
1200,176,5,2518.56003574
1201,765,2,1059.71001432
1202,604,4,1324.8200225799999
1203,324,5,2219.55002972
1204,322,6,3629.56008166
1205,133,6,3319.71006778
1206,224,2,1959.8800507
1207,140,8,3768.36001789
1208,539,2,429.94001008
1209,298,7,4049.5100785
1210,176,4,2449.76007468
1211,285,6,2461.6800651999997
1212,386,2,1809.8200226
1213,353,4,2109.8600617
1214,192,6,2619.7600518
1215,233,3,1749.8700523799998
1216,163,4,2684.62007132
1217,726,2,1209.86002728
1218,284,5,3294.61006355
1219,542,4,2689.61001968
1220,299,3,2339.8200646
1221,240,5,3229.49003989
1222,519,7,5833.32010479
1223,122,7,4715.75003792
1224,147,3,1929.83002094
1225,171,8,5157.530088491
1226,367,3,2679.7700577
1227,788,2,1479.88003164
1228,131,4,2534.74003214
1229,268,5,3309.7300988399998
1230,131,1,399.980011
1231,126,4,3394.57007598
1232,194,5,4289.65007406
1233,350,6,4075.51007842
1234,736,5,2309.80004514
1235,385,1,589.8800049
1236,147,9,4354.56010064
1237,368,2,959.940033
1238,346,2,1935.86003504
1239,161,4,3169.67005924
1240,205,5,2527.7100411
1241,402,3,2569.57004562
1242,202,6,3964.3300782
1243,174,6,4459.60010168
1244,150,4,1109.86003882
1245,153,5,2604.62005984
1246,383,2,799.960022
1247,571,3,3059.73006828
1248,151,1,699.93001938
1249,284,5,4329.2900580900005
1250,478,5,2539.75003818
1251,259,5,2399.760067
1252,499,5,3093.700058
1253,950,1,229.95000457999998
1254,280,6,3219.76004404
1255,141,8,4829.54007342
1256,398,3,1529.8300552599999
1257,315,9,3844.75008788
1258,161,6,1849.74003216
1259,212,4,1949.800026
1260,151,4,2039.78006374
1261,131,10,5754.4801598
1262,201,5,2129.82004548
1263,335,5,2209.8400573999998
1264,287,5,2444.78006752
1265,414,7,3299.40004738
1266,149,6,4078.39006417
1267,326,3,1559.7000312999999
1268,356,4,2944.73005678
1269,232,6,3569.54007716
1270,165,4,1455.79003138
1271,140,4,2549.73005298
1272,222,4,2649.7800751199998
1273,153,7,4589.3000947
1274,471,5,3849.73006828
1275,280,5,2925.58006864
1276,485,3,1829.6400108799999
1277,428,4,2091.79004674
1278,547,2,1999.8600617
1279,1045,2,809.9400177
1280,232,4,2528.68001938
1281,569,2,1579.91003038
1282,180,8,5544.29012103
1283,290,7,3830.5500908
1284,377,5,1859.73003766
1285,137,7,6184.37011724
1286,163,5,3319.80006028
1287,320,3,1449.8300018
1288,254,12,9019.11019908
1289,559,4,2959.6800766
1290,147,6,3811.64010065
1291,583,5,3434.6400738899997
1292,307,5,2539.72005848
1293,170,4,1839.79003904
1294,139,3,1389.82001491
1295,203,7,3579.33003994
1296,123,3,789.90999616
1297,370,4,2829.78007134
1298,181,5,4699.48007976
1299,277,3,2239.72002788
1300,261,5,3963.45005414
1301,503,6,2524.77005012
1302,629,3,1619.82003786
1303,340,3,1714.84001932
1304,181,2,1137.92002297
1305,511,2,2199.76005563
1306,482,4,2894.67004766
1307,285,10,4099.52009777
1308,551,3,469.96000288
1309,158,6,3743.51008612
1310,503,3,1971.73003388
1311,363,4,3390.73007202
1312,611,2,939.9300232
1313,500,3,2084.72002028
1314,956,2,1109.91003038
1315,170,2,1079.8400268999999
1316,241,4,2229.77005384
1317,137,7,2999.64006046
1318,777,1,129.9900055
1319,355,3,711.9100112799999
1320,452,3,1881.8600464
1321,528,3,509.91000362
1322,146,4,3089.65005122
1323,219,5,2876.72003946
1324,722,1,879.8300056400001
1325,169,6,2792.69004824
1326,178,5,2639.69005206
1327,142,5,3373.5600814
1328,728,1,199.9900055
1329,412,3,1637.73003762
1330,355,4,2619.69005578
1331,139,6,4427.57011042
1332,388,2,1193.729992
1333,806,2,1949.8900414
1334,373,4,2011.56003572
1335,482,5,3854.52009204
1336,181,6,3949.60009384
1337,154,4,2389.63004682
1338,427,2,1119.880029671
1339,196,8,4009.50008778
1340,462,6,3253.62004848
1341,243,5,3919.51008988
1342,586,3,2789.6700517199997
1343,384,4,1579.82003788
1344,168,3,1359.74999622
1345,346,5,2251.81003757
1346,201,7,4704.440073131
1347,150,7,4504.57007214
1348,243,3,2449.7500536
1349,355,3,1819.6300201
1350,374,5,3409.5800667599997
1351,251,4,2605.62005616
1352,140,7,3263.68005008
1353,381,3,2246.79004479
1354,174,3,1859.8200417399999
1355,538,2,514.88999938
1356,141,6,3699.53006356
1357,319,4,2959.67007074
1358,489,4,1469.85003282
1359,194,4,1858.8500405
1360,473,1,999.8300323
1361,382,3,1741.78002351
1362,290,5,2899.62002936
1363,250,7,4264.57008171
1364,155,6,3579.49005498
1365,131,9,4959.51013188
1366,324,2,1764.8700523799998
1367,320,3,2409.8100243
1368,391,6,2919.6700402
1369,397,4,3157.62005994
1370,380,2,629.91001514
1371,235,7,2874.57006836
1372,271,5,1789.74005504
1373,686,7,5389.4801369199995
1374,460,6,4212.52008432
1375,311,6,4429.65010082
1376,142,6,4534.55009655
1377,307,4,2629.6900634999997
1378,151,5,3119.6900653499997
1379,150,8,5879.26011463
1380,379,7,4309.45009998
1381,246,4,2174.76003272
1382,785,2,1424.7400322
1383,438,7,4667.51009181
1384,268,3,2609.6400299
1385,329,7,4389.4500657
1386,143,6,2387.7600593800003
1387,325,9,5431.47013289
1388,819,2,939.91001128
1389,394,3,1679.8800507
1390,824,2,1295.82003784
1391,272,3,1045.92002297
1392,156,6,4055.48007206
1393,588,6,4633.48010652
1394,783,5,3842.62009444
1395,479,3,719.9400254
1396,688,1,319.97001267999997
1397,179,4,3669.56006628
1398,360,3,954.8200225
1399,136,5,3039.66005706
1400,714,4,1959.7200356399999
1401,754,1,299.980011
1402,602,2,1225.91001126
1403,150,4,2359.66004956
1404,376,4,2393.7100602
1405,204,6,3229.58005898
1406,154,7,2601.76004225
1407,390,4,2539.74005128
1408,227,5,3448.54005044
1410,383,3,1349.8900299
1411,246,4,1554.8800431
1412,238,5,3079.47005847
1413,204,6,3624.7200852
1414,293,4,2189.83004384
1415,157,5,2329.75006868
1416,313,5,3299.7700959
1417,162,9,6409.25012583
1418,289,5,2629.78005982
1419,183,5,2689.57004546
1420,129,5,3659.7200853
1421,135,3,1649.8800393
1422,157,2,929.9100189
1423,197,6,2889.74006286
1424,172,5,2899.74006272
1425,350,4,2667.69004826
1426,134,6,6279.58013548
1427,383,2,909.9300232
1428,121,4,3883.6700285399997
1429,473,5,2383.70005424
1430,168,6,5084.5900899299995
1431,142,3,1809.78001789
1432,126,3,1839.87003328
1433,183,4,3519.68008056
1434,689,3,1425.86003494
1435,146,3,2019.74003988
1436,247,7,4419.5600968
1437,496,4,1719.84002314
1438,166,6,3304.62004086
1439,674,2,699.9600144
1440,354,2,821.8600139299999
1441,656,2,1339.90003588
1442,654,2,1179.79001618
1443,136,13,8150.13015766
1444,303,6,2043.79001612
1445,374,10,6473.27013392
1446,164,5,2679.66004568
1447,438,3,1929.8400498
1448,327,7,4809.25005531
1449,214,2,1509.8400268999999
1450,870,4,3069.5800781
1451,228,6,3924.33005906
1452,169,3,2629.7800751
1453,216,5,1989.77005018
1454,318,3,1601.76001728
1455,876,2,1529.8600311
1456,135,2,1437.82001106
1457,177,5,2549.64008332
1458,534,2,449.96001054
1459,140,4,2959.70008092
1460,179,6,4406.53008083
1461,949,2,1799.78002741
1462,441,3,1264.73003386
1463,182,3,1063.73000338
1464,141,12,8409.22019606
1465,551,3,2449.76006322
1466,204,7,4889.49009334
1467,367,3,1209.94002536
1468,144,6,3529.63004682
1470,404,4,2065.7300568
1471,314,5,2289.78005602
1472,128,4,1309.8400078
1473,174,5,4315.46008873
1474,297,4,1439.8200379
1475,125,7,4274.43009391
1476,1039,1,129.9900055
1477,581,3,2129.65003592
1478,758,6,4734.44009786
1479,226,3,1629.84003064
1480,824,5,3204.8200646
1482,298,4,1869.80006034
1483,828,2,1779.82004546
1484,450,3,2239.64002218
1485,208,4,3259.7000961599997
1486,407,2,1529.8100586
1487,226,4,749.90001296
1488,359,5,3217.63008892
1489,276,6,3840.53008652
1490,186,6,3676.59006136
1491,430,4,1512.83003425
1492,355,11,7627.15016208
1493,280,6,4508.55009466
1494,162,7,4971.5500833
1495,386,4,2425.7100373
1496,262,5,3319.83005914
1497,735,4,2409.67006696
1498,131,7,5169.6101343
1499,300,6,3109.66005704
1500,527,4,3239.65007786
1501,196,5,2229.72002609
1502,145,5,3599.55008314
1503,395,7,5839.46012128
1505,612,5,4914.32009132
1506,262,3,1939.75003436
1507,161,6,2993.69008258
1508,308,4,2029.6500358600001
1509,547,2,724.85000986
1510,156,3,1771.83004386
1511,397,5,3389.58007048
1512,134,7,5614.42013562
1513,316,5,3317.51006702
1514,328,4,2849.720056571
1515,214,5,3174.47004326
1516,146,6,2451.76002506
1517,593,4,2699.60002894
1518,302,6,3735.54006397
1519,569,2,2029.8800354999998
1520,137,3,1209.9100342
1521,142,6,3889.56005854
1522,150,8,4349.50011832
1523,474,6,3079.55002592
1524,246,8,4049.4000856000002
1525,479,3,1189.75998296
1526,591,1,879.92002106
1527,682,5,2829.72007376
1528,256,4,3007.6600457199997
1529,264,3,2569.72006608
1530,878,3,1959.7200317
1531,262,1,499.9700165
1532,180,10,4889.48009498
1533,344,5,1869.87004474
1534,157,7,4067.70008862
1535,188,8,5843.3600885
1536,336,2,1449.8600388
1537,356,8,6567.26009171
1538,184,3,1949.84006124
1539,530,4,1574.8700486
1540,159,10,7094.43016249
1541,478,5,2374.73006058
1542,183,6,4217.38005453
1543,255,5,3057.5300521
1544,213,10,5519.45014196
1545,151,6,3442.66001142
1546,222,3,1389.87002186
1547,131,2,1409.800026
1548,314,5,3209.7100907
1549,189,4,2699.7300721799998
1550,128,3,879.7799912600001
1551,284,4,2589.8100586
1552,655,2,1499.8500366
1553,229,5,3031.75004964
1554,347,6,3841.63009262
1555,446,6,3944.52005384
1556,373,3,2439.71005069
1557,460,1,1049.8400268
1558,236,9,4844.45013245
1559,397,4,1139.9000244
1560,183,5,3789.5900878899997
1561,151,6,4039.53005604
1562,161,8,3589.5200634899998
1563,525,6,4749.3600578900005
1564,284,6,3476.46006396
1565,557,4,2089.76004024
1566,137,4,2159.74999224
1567,183,5,4769.43008424
1568,134,5,3009.64002608
1569,147,5,2629.73006446
1570,512,3,839.88002018
1571,150,6,5559.36011313
1572,195,4,2779.7400666
1573,397,4,2449.68002702
1574,492,6,4279.51008403
1575,145,5,1934.7000427
1576,182,6,4909.53012846
1577,230,10,7309.3301545799995
1578,227,8,6134.27011862
1579,240,4,3007.70005412
1580,260,5,2319.6700325399997
1581,212,5,1141.8500137
1582,240,7,3789.67004784
1583,598,4,2255.68001564
1584,179,5,2752.6900559
1585,230,4,2349.77006532
1586,248,3,2579.6600724
1587,540,2,1619.77002324
1588,201,11,6694.19015504
1589,157,7,5162.42006704
1590,397,5,2259.82005314
1591,153,6,3479.6400643399998
1592,402,4,2429.68003086
1593,280,6,3109.44004052
1594,414,2,559.9700164999999
1595,173,7,3449.43007278
1596,325,3,2029.73002628
1597,207,6,2059.76002882
1598,144,6,2549.67004784
1599,152,9,6605.28017064
1600,290,6,3905.72009672
1601,403,4,1589.76002884
1602,544,4,2584.70003512
1603,361,6,4104.5800858
1604,366,4,879.87003326
1605,134,5,3344.67006113
1606,214,6,3299.50004583
1607,330,6,5503.50011066
1608,128,7,3329.65007034
1609,496,1,739.9000244
1610,732,2,829.9500122
1611,205,4,3696.5600433
1612,224,2,2149.7300339
1613,445,6,4104.50005917
1614,125,3,2375.76001354
1615,424,5,2763.75006486
1616,242,3,2415.70003892
1617,124,6,2874.6500548999998
1618,461,8,4299.56007573
1619,225,7,5137.45013241
1620,204,4,3339.64007194
1621,174,3,2009.7800523
1622,905,1,949.9000091
1623,483,2,1549.7799988000002
1624,315,6,4935.61011136
1625,363,6,2645.56002422
1626,486,4,1564.8600426
1627,135,9,5285.20009614
1628,210,5,3569.6100428199998
1629,304,5,2319.81004718
1630,316,4,3709.74007814
1631,130,6,4039.51009358
1632,219,5,3019.78005988
1633,209,3,2024.75003048
1634,446,5,3951.63009268
1635,205,4,3729.54008114
1636,499,7,6129.23012932
1637,345,4,1929.83004388
1638,258,4,2121.81002239
1639,765,1,389.96001436
1640,453,5,2055.73002628
1641,447,6,3799.52004998
1642,167,1,599.9500199
1643,172,5,3378.58006292
1644,412,3,1714.80002588
1645,168,4,1689.8500289600001
1646,223,6,3498.6800652
1647,156,4,3009.72003188
1648,175,4,1509.78003306
1649,671,3,2049.64002234
1650,430,5,4059.60005576
1651,196,10,4268.2900467
1652,390,2,1699.86002356
1653,238,5,3007.59005933
1654,397,5,2959.46004112
1655,661,2,539.91001508
1656,236,8,3849.38006588
1657,238,11,9223.71015175
1658,306,9,5729.42015846
1659,243,4,2949.700058
1660,668,4,2184.83003616
1661,320,3,1511.8200379
1662,352,5,3679.47006618
1663,256,4,2444.74005504
1664,175,7,6044.46009454
1665,256,3,769.8600159
1666,901,3,1627.85003284
1667,1009,2,929.9500275
1668,934,1,663.88000874
1669,900,1,449.93999104
1670,465,7,4889.49009714
1671,270,4,1169.84003072
1672,241,5,2589.57003408
1673,138,5,2374.84003828
1674,320,5,3493.56006625
1675,293,5,1559.75002286
1676,561,2,1569.76002128
1677,183,6,4269.63006607
1678,146,2,2509.62003718
1679,128,6,2254.84001536
1680,359,6,2785.49002255
1681,482,4,1724.77005384
1682,259,5,3019.70006948
1683,691,2,919.92002106
1684,228,5,2619.7900105500003
1685,200,5,5109.40011218
1686,139,4,2817.63005832
1687,556,4,2137.72003363
1688,246,8,5111.41010678
1689,215,6,3505.34005364
1690,154,4,1729.8400575
1691,295,3,1949.78003698
1692,243,4,2499.7200318
1693,154,5,2809.70003506
1694,298,2,699.86001964
1695,326,13,7469.26015488
1696,373,3,2389.7300491
1697,386,1,989.8700103
1698,201,5,2999.71007154
1699,558,3,1889.9100342
1700,301,3,2199.7300415
1701,291,4,3674.67008211
1702,320,5,2449.69004442
1703,434,2,1349.85003662
1704,171,6,3246.50006305
1705,149,5,2831.63004485
1706,914,1,525.94001772
1707,655,3,1079.93001174
1708,352,4,3019.65006262
1709,268,3,2769.6800537
1710,307,3,2829.65007028
1711,139,6,4339.52008448
1712,389,5,2224.69004625
1713,244,4,2749.70006568
1714,749,5,2889.55003346
1715,361,7,4974.3400574
1716,270,8,4004.64011394
1717,515,4,2779.60006726
1718,531,4,1620.92002112
1719,203,2,1089.8200226
1720,142,5,1799.66001128
1721,264,6,5939.44015133
1722,633,1,199.9900055
1723,353,6,3129.67006306
1724,175,3,1481.8200340399999
1725,153,8,5443.57010276
1726,175,3,1479.8400306600001
1727,663,3,2259.7300567400002
1728,144,2,1269.88004306
1729,400,4,2334.6600342
1730,350,4,3859.53007124
1731,367,6,5174.16007618
1732,555,2,609.96001054
1733,122,6,4747.53007124
1734,407,1,279.9900055
1735,123,6,4609.41008748
1736,268,4,1847.80003736
1737,525,4,2269.79005814
1738,247,6,4164.50008004
1739,164,8,5619.58011248
1740,214,6,3655.6300945499997
1741,653,2,1049.87001424
1742,287,5,2794.53004655
1743,691,3,1819.6900444799999
1744,318,6,2759.6900558400002
1745,614,6,4299.60012062
1746,568,3,1304.76001738
1747,200,9,6299.37013254
1748,143,7,4387.54008498
1749,427,7,3599.44006352
1750,249,5,3319.75008786
1751,271,3,749.8600082600001
1752,275,3,2529.7800598
1753,426,5,4629.47008136
1754,158,7,3934.5300961499997
1755,838,3,1939.76002508
1756,239,6,3369.6700822
1757,412,4,2509.6900597
1758,405,3,1604.84999846
1759,188,3,2249.8000718
1760,401,4,2669.74005898
1761,123,5,3989.6500817
1762,325,8,5180.53012287
1763,126,4,2119.83005148
1764,307,6,3143.60004414
1765,125,9,4492.41003983
1766,424,7,2889.72007376
1767,432,3,1809.9000320999999
1768,293,4,1997.69004828
1769,961,1,564.9300079
1770,751,3,949.89003378
1771,329,6,3289.7400856599997
1772,411,4,2459.80005646
1773,215,7,4369.62011722
1774,292,7,4053.70010004
1775,206,7,3599.5400658
1776,318,5,2484.70005804
1777,152,2,1189.9100189
1778,723,3,1815.78004452
1779,142,4,2059.7700272
1780,218,8,7071.28017637
1781,564,3,1859.7700309000002
1782,164,8,5979.18010727
1783,257,4,2079.53003686
1785,123,6,2989.76006698
1786,452,2,1119.90002824
1787,143,5,3039.68007284
1788,165,8,4346.38006198
1790,262,6,3629.6300506
1791,387,3,1869.7100448
1792,308,7,4212.40008943
1793,257,7,4354.44006736
1794,184,5,2034.8100204
1795,284,7,3860.34006876
1796,528,3,3033.7201006
1797,450,5,4049.58006292
1798,258,5,4099.5701104
1799,295,3,2024.80004504
1800,629,2,1299.8000182
1801,358,3,1515.79002388
1802,279,8,5668.30010027
1803,171,1,829.81000516
1804,187,11,5607.53012673
1805,405,3,895.9400024199999
1806,209,8,5144.44010562
1807,134,8,4265.46007922
1809,180,5,2209.83007056
1810,236,9,5542.28010168
1811,474,5,4103.55010984
1812,192,5,4758.58009348
1813,330,5,4079.62011734
1814,218,3,2719.8000375399997
1815,143,3,2534.79000865
1816,258,5,2969.71007928
1817,138,7,4199.5600815
1818,469,5,2905.67006103
1819,234,2,1779.67003254
1820,186,5,2129.76002116
1821,323,3,1129.90003208
1822,181,4,2259.78005218
1823,453,4,2324.60999881
1824,210,11,6151.3601438
1825,318,4,2069.83004384
1826,204,11,6367.26015876
1827,382,5,3719.58005711
1828,394,7,4488.43009763
1829,453,2,549.8900146
1830,290,4,2159.66003424
1831,529,6,3041.70006568
1832,141,6,5447.34007644
1833,168,9,5369.5801546
1834,420,4,2679.60005198
1835,166,5,2937.59008026
1836,245,5,1999.7500457
1837,125,4,3021.68005752
1838,736,4,1824.91002656
1839,720,3,1059.87001424
1840,205,8,3719.71009832
1841,669,1,679.9299927
1842,430,3,2984.76006698
1843,243,7,4809.52007688
1844,195,10,6579.39014065
1845,413,4,2129.6900291399998
1846,385,6,3029.69005972
1847,122,6,4804.44005576
1848,440,6,4749.53010566
1849,528,3,1559.8400268999999
1850,455,5,1879.83002856
1851,643,5,4639.5200959
1852,325,4,2449.6400528599997
1853,238,7,5599.5101434
